1980	a # stent # was inserted into the patient $ artery $ in 55 minutes	7	entity	destination	1
1981	the # publication # has connection to an international research $ project $	1	message	topic	1
1982	by the end of the work day the # anger # was radiating from the $ city $	10	effect	cause	2
1983	the # farm # comprises 80 $ turbines $ and generates 160 megawatts nearly 2 of denmark total electricity consumption	12	whole	component	2
1984	the power # indicator # of the $ transmitter $ and headphone then went off	11	component	whole	1
1985	the big barn farm friends discover a # pile # of $ junk $	0	other	other	0
1986	in view of the terrible # destruction # that was caused by the flood $ waves $ we have to fear that a number of germans clearly in the three - digit numbers will be among the dead	10	effect	cause	2
1987	the conclusion # chapter # is cautious and organised around the six $ themes $ of the book	1	message	topic	1
1988	he also had access to a # sounder # of fat $ pigs $ upon which the humans feasted upon in celebration of the newly expanded farmland	16	collection	member	2
1989	the appellant noticed that the switch of the circuit breaker which feeds 440 volts a c power to the main # switchboard # in the $ engine $	11	component	whole	1
1990	# wave crests # are blown into the $ froth $	7	entity	destination	1
1991	this # workshop # analyzes credit risk $ factors $ and how these risk factors can be measured controlled and reduced in financial institutions	1	message	topic	1
1992	these are some of the many ways in which hitler and the nazi # party # used $ propaganda $ in order to brainwash and manipulate people into thinking that the nazi party was a good party to be in	6	agency	instrument	2
1993	harriers are large slender hawk - like # birds # with long $ tails $ and long thin legs	12	whole	component	2
1994	this is wishful # thinking # by a $ scribe $ who is more blind to the reality than those he accuses of blindness	0	other	other	0
1995	i am just joining the queue of disappointed parents and upset children as i bought a # marshmallow # $ maker $ and toffee apple maker	3	product	producer	1
1996	chris caisley remains the # head # of the $ team $ and sources were keen to pinpoint his previous experience as chairman of the bradford bulls rugby league club	15	member	collection	1
1997	public education systems have carried # nations # into $ prosperity $	0	other	other	0
1998	the # nitric oxide # was contained in a large $ gold - plated cylinder $ in which it was ionized by krypton resonance radiation	17	content	container	1
1999	making and fitting # horseshoes # was only part of the life of a $ blacksmith $	0	other	other	0
2000	it is hell in the hospitals where the amputees # screaming # after the $ lapse $ of morphine is heard all the time	10	effect	cause	2
2001	williams who is regarded as the first among equals within the # communion # of $ leaders $ that represent 160 countries and some 75 million anglicans worldwide has sought to find a delicate balance within the deeply divided group of primates	16	collection	member	2
2002	since the ultimate purpose of the company is that of sales the sales # department # is rightly recognized as one of the major departments of the $ business $	11	component	whole	1
2003	the # sergeant # got out from the police $ car $	13	entity	origin	1
2004	scientists discovered that these # drugs # were related to heart valve $ disease $	9	cause	effect	1
2005	in the # book # the main female $ character $ is a woman named messua who adopts mowgli	2	topic	message	2
2006	guinea # unions # threaten junta with $ walkout $	6	agency	instrument	2
2007	beeswax is a natural wax produced in the bee # hive # of honey $ bees $ of the genus apis	0	other	other	0
2008	bevilona pretending astonished fear hides the frightened # peasant # in a $ cask $	7	entity	destination	1
2009	typically # varieties # of this sort were grown on flat land by $ peasants $	0	other	other	0
2010	however some person had broken the # padlock # of the $ chain $ across the road	11	component	whole	1
2011	in other words the # bow # of the $ vessel $ points at the windy extended edge of the table	11	component	whole	1
2012	i liked how his d # cells # were in a $ box $ behind the counter with no prices on them as if they were contraband or moonshine	17	content	container	1
2013	the # pepper # is added to the $ salad $ before serving	7	entity	destination	1
2014	the # criminals # that caused the $ fire $ illegally entered our country	9	cause	effect	1
2015	these # views # were reflected in his building $ designs $	0	other	other	0
2016	a # basket # such as you mention holds four $ ears $ of corn	18	container	content	2
2017	# eucharist # is the source of the church $ mission $	14	origin	entity	2
2018	it is fairly rare that i follow an exact # recipe # from a $ magazine $ but every once in a while a photo calls to me	13	entity	origin	1
2019	we removed some living branches and new growth thus maximizing light penetration and air flow through the # crown # of the $ tree $	11	component	whole	1
2020	then certain texts do talk about english # society # of various $ ages $	0	other	other	0
2021	a # pack # of the most popular $ cigarettes $ in the seychelles in 2008 cost 15 at purchasing - power parity ppp	18	container	content	2
2022	sufficient coagulation - deficient # fluids # were given to surgical $ patients $	7	entity	destination	1
2023	this website www fertilityuk org shows how to interpret the changes that take place in the mucus # secretions # produced by the $ cells $ lining the cervix	3	product	producer	1
2024	the iron # tablets # were in a $ box $ on the floor	17	content	container	1
2025	the next shot shows only a # suitcase # with neatly folder $ clothes $ in it on the bed	18	container	content	2
2026	a cable or rode is the rope chain or combination thereof used to connect the # anchor # to the $ vessel $	11	component	whole	1
2027	the warm version of leek and # potato # $ soup $ was handed down to him by his mother annette diat	14	origin	entity	2
2028	her naked and decomposing # body # was discovered inside a locked $ cupboard $ in an auckland building	17	content	container	1
2029	the banko # kilns # were founded by the $ potter $ nunami ro - zan 1718 - 77 who often imitated the work of kenzan 1663 - 1743	3	product	producer	1
2030	to create a good seal manufacturers put a foam - or gel - filled seal between the # ear # $ cup $ and your head	0	other	other	0
2031	by foot on the trail or by canoe on the river our # campers # have journeyed into some spectacular $ wilderness $	7	entity	destination	1
2032	the research # team # is moving into a deeper $ cave $ to explore	7	entity	destination	1
2033	the electron # beam # arrives from the left $ side $ is collimated by 1cm thick copper and traverses the light tight sensor box	13	entity	origin	1
2034	real working cowboys who are hired to take a # drove # of $ cattle $ to market have a very difficult and strenuous job	16	collection	member	2
2035	a file photo shows a microlight # pilot # flying with $ geese $	0	other	other	0
2036	it was a # cloud # of shrieking black $ bats $ that was attacking them	16	collection	member	2
2037	the # initiative # was outlined in a $ speech $ delivered by saudi crown prince abdullah on wednesday	2	topic	message	2
2038	the teacher retirement poem on parchment is a customized # poem # printed on parchment and enclosed in a black $ certificate holder $	17	content	container	1
2039	a letter penned by george washington praising the new constitution sold for 3 2 million at an auction the highest price for a # letter # by america first $ president $	3	product	producer	1
2040	he poured his # passion # into his $ lover $	7	entity	destination	1
2041	their # deed # of agreement was drawn up in the temple by a notary $ public $ and confirmed with an oath by god and the king	0	other	other	0
2042	and the # chorus # of teenage $ boys $ and girls were a pleasure to watch as they sang and danced	16	collection	member	2
2043	for 25 years christmas in new bern has included a # flotilla # of decorated $ boats $ gliding along the confluence of the neuse and trent rivers at union point park	16	collection	member	2
2044	taking a stick of dynamite from their mule the # shooter # assembles the hand - charge with two $ caps $ and fuses - which is now considered live	6	agency	instrument	2
2045	a man is facing charges after police pulled him from a tank under a women # toilet # that was filled with human $ waste $	18	container	content	2
2046	a jack - knifed # lorry # caused $ delays $ on the a27 eastbound between havant hampshire and chichester west sussex	9	cause	effect	1
2047	# viruses # that cause respiratory $ illness $ typically are capable of causing a range of clinical manifestations and asymptomatic infections are possible	9	cause	effect	1
2048	nutritious # chocolate # is made of $ cocoa paste $ cocoa butter and sugar	13	entity	origin	1
2049	the # list # highlighted the best new music $ talent $ for the new year	1	message	topic	1
2050	they cremated their dead and placed the # ashes # in a specially prepared $ pit $	7	entity	destination	1
2051	the # door locks # with a sliding $ bar $ hidden in the carved piece across the center of the door	12	whole	component	2
2052	officials got a warning from the victim son : his 87 - year - old father was a hoarder and the # house # was full of $ items $	18	container	content	2
2053	the # door # on the right enclosed a fumigating $ chamber $	11	component	whole	1
2054	i found the secret # passages # inside the $ monastery $	11	component	whole	1
2055	the drama unfolded even after some of the # stars # had left the $ course $	13	entity	origin	1
2056	their whole # future # is being thrown into $ disarray $	0	other	other	0
2057	the announced # plans # absolutely take into account the $ needs $ of disabled people	1	message	topic	1
2058	the newly inaugurated president has delivered # speeches # to the $ public $	7	entity	destination	1
2059	the inherent rna silencing # mechanism # in plants has been effectively manipulated as a tool for the targeted $ down - regulation $ of genes	0	other	other	0
2060	the neighbor who owns a # raisin # $ factory $ wanted the property to expand his business	3	product	producer	1
2061	his # wife # a successful corporate lawyer has given up $ work $	0	other	other	0
2062	the board # meeting # is rescheduled to $ next month $	7	entity	destination	1
2063	the # craftsman # bought his own $ iron $ finished his hinge ls packed them and conveyed them to the warehouse of the factor in the large town	6	agency	instrument	2
2064	three lines are missing from the end of this stanza; the # hermit # demonstrates his prowess with the $ bow $	6	agency	instrument	2
2065	old pickups and suvs were stacked up in clunker # piles # by $ dealers $	3	product	producer	1
2066	in this method # multiword concepts # are treated as $ single words $	0	other	other	0
2067	he made his way inside where the # jewelry # was locked in a $ safe $ for the night	17	content	container	1
2068	franken # uncle # who was in the russian army liberated auschwitz with barry $ uncle $	0	other	other	0
2069	the free states of alaska is a loose # confederation # of various $ species $ of bears in the far northern lands and outlands of megatexas	16	collection	member	2
2070	92 of the co2 # emissions # are caused by the $ lorries $ but this is not fair so a different distribution method is needed	10	effect	cause	2
2071	gol airlines started # flights # to middle eastern $ countries $	7	entity	destination	1
2072	each independent # variable # is moving into its $ axis $ constantly	7	entity	destination	1
2073	two children playing in a queens park have found a # suitcase # with $ bones $ in it	18	container	content	2
2074	the intihuatana in quechua = place where the sun is bonded is a solar observatory that allowed the incas to keep track of the seasons of the year and the flow of time based on the # shadows # caused by the $ sun $ over the stone	4	producer	product	2
2075	widely previously interpreted as precursory activity to the 1906 earthquake they have been found to have a strong seasonal pattern and have been postulated to be due to large seasonal sediment loads in coastal bays that overlie faults as a result of the # erosion # caused by $ hydraulic mining $ in the later years of the california gold rush	10	effect	cause	2
2076	470000 mullet # fingerlings # have been released into the $ lake $	7	entity	destination	1
2077	the exception is the # player # who drew the $ ace $ who may stop whenever they want	0	other	other	0
2078	the # idea # of intensification was put forward by a number of $ archaeologists $ but the most prominent in developing the idea was harry lourandos	3	product	producer	1
2079	the deputy called for backup and placed the # suspect # in a $ patrol car $	7	entity	destination	1
2080	we put the soured # cream # in the butter $ churn $ and started stirring it	7	entity	destination	1
2081	he placed his index finger on the # knife # $ blade $ and his three remaining fingers on the knife handle	12	whole	component	2
2082	this delightful # tale # humorously makes the point that the greatest $ risk $ in life may be in not taking one	1	message	topic	1
2083	the boost # voltage # is derived from a separate external low - voltage $ source $ so as to meet the vboost - vsw voltage requirement	13	entity	origin	1
2084	yet he afterwards fell away and became the head of a # sect # of vile $ heretics $ of gross practices called from his name the sect of the nicolaitans rev ii 6 and 15	16	collection	member	2
2085	the # infant # was born in a $ condition $ of shock and died in ten minutes	0	other	other	0
2086	# brickwork # is masonry produced by a $ bricklayer $ using bricks and mortar to build up brick structures such as walls	3	product	producer	1
2087	this # point # has been discussed in several $ legal battles $ over the years	2	topic	message	2
2088	a # shortage # of folate cause megaloblastic $ anemia $ where red blood cells are large and pale	9	cause	effect	1
2089	it was an artificial and unworkable # creation # of $ intellectuals $ supported by the great powers	3	product	producer	1
2090	in past 10 years web # technologies # have been arriving into the $ enterprise $	7	entity	destination	1
2091	once we had 6 hour delay because they deiced our # plane # too far from $ runway $ so each time we got to the runway our plane had iced up again	13	entity	origin	1
2092	there are drain openings on both sides of the street in the # curbs # of the $ sidewalks $	0	other	other	0
2093	rains and melting # snow # lead to genesee county biggest sewage $ spill $ of the year	9	cause	effect	1
2094	sometimes their way led them under the shade of an overhanging bank or through the thin obscurity of a # clump # of leafless $ trees $	16	collection	member	2
2095	the # wind # pried with its stiff $ fingers $ at the very foundations	12	whole	component	2
2096	a stereo # buss # outputs the stereo buss $ signal $ ; a record buss outputs the record buss signal	9	cause	effect	1
2097	he released the # brake # $ cable $ by detaching the retaining clip from the cable housing	12	whole	component	2
2098	the # rudders # in dinghy $ boats $ are either fixed or have a lifting blade	11	component	whole	1
2099	marital breakdown is often attributed to unresolved # grief # from infertility $ miscarriage $ and the loss of a child	10	effect	cause	2
2100	a highway shield is a # sign # denoting the $ route number $ of a highway usually in the form of a symbolic shape with the route number	0	other	other	0
2101	i have enjoyed my interaction with the 2004 # cohort # of gutenberg $ authors $ and learned much from the books that have appeared in the series as a whole	16	collection	member	2
2102	the # parties # resolved the suit through a 3 - year consent $ decree $ providing a total of 225000 to charging party and two other female claimants	4	producer	product	2
2103	in addition a brief # biography # establishing her $ credentials $ was included at the end of the report	9	cause	effect	1
2104	leave the comfort food on the # shelves # in the $ supermarket $ buy extra fruit and veg that way you gorge on healthy stuff it does work trust me i do it often	11	component	whole	1
2105	iraq reiterated on friday that its # dossier # provided a full and honest $ account $ of its weapons programmes	12	whole	component	2
2106	a # pod # of ringed $ seals $ burst out of the water then dove leaving in their place a piece of green ice shaped like a harpoon	16	collection	member	2
2107	sean patrick flannery and rod taylor star in this horrific tale of a small town overrun by a # conspiracy # of flesh eating $ ravens $	16	collection	member	2
2108	four deployed holloman # airmen # ran into their former holloman command $ chief $ recently	7	entity	destination	1
2109	the # defendants # took advantage of astor diminished mental $ capacity $ to carry them out	0	other	other	0
2110	the babble was adjusted three times by the # participant # using an $ attenuator $ with a continuously variable unmarked knob	6	agency	instrument	2
2111	the # panel # considers the $ impact $ of the exhibition	1	message	topic	1
2112	at the heart of the # discussion # was the financial and artistic $ crisis $ that photojournalism is currently going through	1	message	topic	1
2113	the # man # has journeyed into deeper level $ studies $ with sound masters	0	other	other	0
2114	the # painting # was in a $ crate $ from which it had not been unpacked since its return from an exhibition in oklahoma city a year ago	17	content	container	1
2115	we think that is a case where the # builder # has targeted the market with the right $ product $ and has priced it well	4	producer	product	2
2116	in addition soil and river systems have been contaminated by the harsh chemicals used in cocaine production and the air has been polluted by the # smoke # caused by the $ burning $ of jungle and forest for coca bush cultivation	10	effect	cause	2
2117	the earliest # writing # is from 5000 $ years $ ago and helps us understand some of the changes	13	entity	origin	1
2118	he bought a # gold # $ bracelet $ for 200	0	other	other	0
2119	the # note # was tucked inside a quart size plastic $ ziplock bag $	17	content	container	1
2120	most people buy pre - made # candle # $ wicks $ when making homemade candles	0	other	other	0
2121	cylindrical # defects # in the trochanter area of 18 rabbit femora were filled with bg $ granules $	18	container	content	2
2122	this panel once decorated the cover of a gospel # book # now in the hessisches landesmuseum darmstadt written and illuminated by a $ scribe $ named liuthard	3	product	producer	1
2123	the # removal # duplicate songs is done with the user - friendly start - up $ wizard $	0	other	other	0
2124	the # recession # caused by the $ stock bubble $ was relatively mild but so was the recovery	10	effect	cause	2
2125	the # oil # was contained in a massive $ tank $ in the basement storage room	17	content	container	1
2126	in philosophy the # brain # in a $ vat $ is an element used in a variety of thought experiments intended to draw out certain features of our ideas of knowledge	17	content	container	1
2127	my # mother # bakes the puddings in a lidded $ dish $ which results in no skin and little caramelisation	6	agency	instrument	2
2128	# citizenship # was finally awarded to the $ immigrant $	7	entity	destination	1
2129	show 1 in the series is a # documentary # detailing the first $ stages $ of the celebrity students conductor training as they enter into a week long baton camp	1	message	topic	1
2130	i thought sometimes i saw the flash of distant spires the sunny gleam of upland pastures the soft # undulation # of purple $ hills $	0	other	other	0
2131	three poor seal # pups # rescued from the yorkshire coast were released back into the $ wild $ at seal sands on teesside	7	entity	destination	1
2132	science and faith collide when a # bottle # full of flowing green $ goo $ is determined to not be dormitory food but something altogether more sinister	18	container	content	2
2133	in the senate the # sizzle # comes from an issue ad $ bill $ from dem sen jon erpenbach	10	effect	cause	2
2134	as you see it very easily pulls away and the # strings # of the spaghetti $ squash $ come out relatively easy here	11	component	whole	1
2135	air circulates through the # arm # of the $ machine $ creating a gentle vacuum that can attract a page and guide it from the right side of the book to the left	11	component	whole	1
2136	the # evidence # comes from nasa mars reconnaissance $ orbiter $ which spied a series of depressions linked by what look like drainage channels	13	entity	origin	1
2137	to that end the # rig # of the $ ship $ and the style of operation have the simplicity	11	component	whole	1
2138	cali colombia for their series of articles on the # emergency # caused by a $ landslide $ on the highway leading to the coast	10	effect	cause	2
2139	the financial # losses # caused by the $ earthquake $ were estimated at 7 million	10	effect	cause	2
2140	the # tiger # is moving into a new $ territory $	7	entity	destination	1
2141	the government research # grant # was given to a top $ school $ to boost its research activities	7	entity	destination	1
2142	the # position # of the oecd has been criticized in $ literature $	2	topic	message	2
2143	the december 26th # tsunami # $ disaster $ is an example of a tsunami which was triggered by an earthquake	9	cause	effect	1
2144	the # violence # resulted in the $ death $ of police capo filippo raciti which caused widespread soul - searching and a week - long suspension of italian football	9	cause	effect	1
2145	there is a # crowd # of $ reasons $ we get the flu in winter	16	collection	member	2
2146	a # train # ran into a $ cattle $ on the railroad	7	entity	destination	1
2147	the # engineer # $ scale $ came into existence when machining parts required a greater precision than the usual binary fractionalization of the inch	6	agency	instrument	2
2148	# discomfort # from $ braces $ is similar to that of working out at the gym - the first few days you know you done something different but then the body adapts and the discomfort disappears	10	effect	cause	2
2149	because the # fire # was caused by $ fireworks $ costs associated with suppressing the fire were also applied	10	effect	cause	2
2150	# workers # build the $ comb $ from wax extruded from glands under their abdomen	4	producer	product	2
2151	these and many other # stories # are used by the new $ scientists $ in order to support their theory	5	instrument	agency	1
2152	after the source material and substrates were arranged the small quartz # tube # was placed inside the 50 - cm - long horizontal tube $ furnace $	7	entity	destination	1
2153	but largely they were of the rose kind and in the bloomy # ring # of wedded $ dames $ sighed to in canzons fair friends of knight and poet but saw themselves a little further on	16	collection	member	2
2154	the titan heats the dermis to cause collagen contraction while ensuring # preservation # the epidermis through continuous $ cooling $	10	effect	cause	2
2155	ancient roman # sewer # $ grate $ made out of lime sandstone 1st century ad excavated at vindobona	12	whole	component	2
2156	there have been various stories about the # origin # of the chinese $ script $ with nearly all ancient writers attributing it to a man named cangjie	14	origin	entity	2
2157	the spiral # light # was caused by the $ missile $	10	effect	cause	2
2158	one of these papers which was published in the journal climate research turned out to be so badly flawed that the # scandal # resulted in the $ resignation $ of the editor - in - chief	9	cause	effect	1
2159	the manager has added background text # watermarks # into the existing pdf $ file $	7	entity	destination	1
2160	in the course of the # discussion # it was pointed out that middle - class and lower - class $ people $ in the united states also seem to react differently to work	1	message	topic	1
2161	it is a # scrawl # by an $ artist $ to portray that which cannot be portrayed even on a canvas as big and large as the heavens	3	product	producer	1
2162	many of the # passengers # took the $ shuttle $ to town and turned around in ten minutes retreating back to the comfort of the air - conditioned ship	6	agency	instrument	2
2163	another # deputy # from coalition $ party $ resigns in turkey	15	member	collection	1
2164	# bed sores # also known as : pressure sores decubitus ulcers or pressure ulcers are caused by $ pressure $ which cuts off blood flow to parts of the body	10	effect	cause	2
2165	the underdog prize is awarded to the # driver # who wins the race with a $ car $ in the lowest pi of the field	6	agency	instrument	2
2166	the aim of this # section # is a brief review of the $ clinical aspects $ of itp in pregnancy	1	message	topic	1
2167	a # farmer # erected the $ disguise $ in 2000 out of hundreds of 8ftx4ft bales of straw and covered the top with blue tarpaulin	4	producer	product	2
2168	when i was growing up in washington my grandmother fed a # nursery # of $ raccoons $ every night	16	collection	member	2
2169	the # fat # migrated into enrobing $ chocolate $	7	entity	destination	1
2170	the # presentation # generated $ debate $ and there was general discussion on how journalists can better equip themselves to handle the challenges	9	cause	effect	1
2171	drawing my bow across the string sometimes results in the # stick # of the $ bow $ bouncing vibrating up and down	11	component	whole	1
2172	rich in high - quality protein and other nutrients # soy # $ flour $ also adds a pleasant texture and flavor to a variety of products	14	origin	entity	2
2173	a custom # clothier # makes custom $ garments $ one at a time to order	4	producer	product	2
2174	uncooked steak is placed on the top # shelf # of the $ refrigerator $ and uncovered roast chicken on the bottom shelf	11	component	whole	1
2175	hedgehogs annoy only their political opposition while foxes annoy across the political spectrum in part because the smartest foxes cherry - pick idea fragments from the whole # array # of $ hedgehogs $	16	collection	member	2
2176	the plot here involves a # cache # of stolen $ jewels $ and gold bars which were confiscated at the end of world war ii	16	collection	member	2
2177	# dentists # use $ sedation $ in order to provide an anxiety - free dental experience	6	agency	instrument	2
2178	on my backpacking trip the # insoles # caused a hot $ spot $ on the left side of my right heel and a blister on the right side of my left heel	9	cause	effect	1
2179	the # chip # was implanted into the $ pet $	7	entity	destination	1
2180	the # weapon # was hidden in what appears to be a $ mobile phone $	17	content	container	1
2181	the code applies to all # sponsorship # related to $ corporate image $ brands products services activities or events of any kind	0	other	other	0
2182	the following # excerpt # was a part of the $ article $ : some say it feels like a scene from a norman rockwell painting as families gather in front of the picturesque performing arts center	13	entity	origin	1
2183	# cities # produce surprisingly low carbon $ emissions $ per capita	9	cause	effect	1
2184	a tiny serbian # village # has put up a $ statue $ in honour of its adopted patron - sylvester stallone rocky	0	other	other	0
2185	i found a # bottle # with 5 $ fentermine $ in it yesterday	18	container	content	2
2186	cayenne # pepper # is a miracle cure for $ ulcers $ and so many other conditions plus aids assimilation of nutrients and vitamins	0	other	other	0
2187	the # stethoscope # lets the $ doctor $ hear your heartbeat and the way your lungs sound	5	instrument	agency	1
2188	the cold # temperature waves # are flowing into the $ desert $	7	entity	destination	1
2189	when the # soul # left the $ body $ it was at the first moment quite unclothed as at birth	13	entity	origin	1
2190	a small supply of # butter # was in a $ jar $ that stood on the hearth and the eggs were kept in a basket that hung on a peg nearby	17	content	container	1
2191	the authentic - looking powerful # film # is concerned with the $ problems $ of trade unionism corruption and racketeering	1	message	topic	1
2192	he slowly inserted the # disk # into the removable $ disk drive $	7	entity	destination	1
2193	the # handgrip # of the $ gun $ is standard plastic but with two rubber insets which make the unit feel very comfortable in your hand	11	component	whole	1
2194	the # tourist # was taking a trip into the amazing $ jungle $ of amazon	7	entity	destination	1
2195	the newly elected president is making a # speech # addressing the latest $ threat $ to this countries economy and people	1	message	topic	1
2196	the # software # lets the $ teleworker $ closely associate his ip soft phone with other public switched telephone network pstn connections	5	instrument	agency	1
2197	excluding the current # outbreaks # caused by the h5n1 $ virus $ only 24 outbreaks of highly pathogenic avian influenza have been recorded worldwide since 1959	10	effect	cause	2
2198	the # group # tried assessment of vigilance through a brief pencil and paper letter cancellation $ task $	6	agency	instrument	2
2199	tom reynold brought his first barrel of flour from detour on a # jumper # drawn by an $ ox $	0	other	other	0
2200	# alternators # generate $ electricity $ by the same principle as dc generators	10	effect	cause	2
2201	the site has a # lounge # of dedicated $ lizards $ who vote out anyone with whom they do not agree	16	collection	member	2
2202	a chinese food container set on top of something sticky was lifted up and tore leaving a shred of cardboard glued to the # shelf # of the $ refrigerator $	11	component	whole	1
2203	french - style pate is in fact easier to make than my # grandmother # chopped $ liver $ which called for rendering chicken fat	0	other	other	0
2204	silverwoods set up small distribution points through southern ontario where the packaged # milk # was delivered from the city $ dairy $ via large tractor trailers then it was reloaded on smaller route trucks that distributed it to the stores in a certain area surrounding the distribution depot	13	entity	origin	1
2205	many of the 550 # deaths # are directly and intentionally caused by the $ physician $ but not reported as euthanasia because they lacked consent	10	effect	cause	2
2206	the purpose of this is to slow or reduce decay in the # stem # of the $ tree $ or limb	11	component	whole	1
2207	he clicked the left # key # of the $ mouse $ in order to copy the chosen translation to the clipboard	11	component	whole	1
2208	the mighty chaos warships let down a # hailstorm # of $ gunships $ and drop pods flooding the planet with vile and corrupted plague marines	16	collection	member	2
2209	he opened up the # nostrils # in the $ nose $ a bit to fit the left and right winglets into it	11	component	whole	1
2210	in japan i was able to bring a # bottle # with $ water $ in it through security on my way to singapore	18	container	content	2
2211	at that time it issued a # card # $ deck $ in the hopes of paving the way to regime change and eventually large - scale war crimes proceedings	15	member	collection	1
2212	the paperback # pamphlet # was put inside a $ binder $ as shown below	7	entity	destination	1
2213	although the guards searched his car and opened a # suitcase # with $ tracts $ in it they did not notice the illegal materials	18	container	content	2
2214	john chaney is found home on the range herding # cattle # on his clarksburg $ farm $	0	other	other	0
2215	the inhabitants send messages to each other by placing the # message # in a $ capsule $ and placing the capsule in a message tube	7	entity	destination	1
2216	new # plans # are outlined for another wind $ farm $ in north devon of no more than four turbines	0	other	other	0
2217	two # universities # entered in $ collaboration $ focusing on development of plant biotechnology	0	other	other	0
2218	using her tail the # female # digs a trough - shaped $ nest $ called a redd scandinavian word for nest in the gravel of the stream bed	4	producer	product	2
2219	the handle of the bow is made of wood and the # strings # of the $ bow $ are actually horsehair from horses tails	11	component	whole	1
2220	this # recogniser # works with a $ vocabulary $ of up to several hundred words	12	whole	component	2
2221	the inner # strands # of the $ mop $ are twisted very little while the outer strands have farther to go and thus receive more of the torque or twisting force	11	component	whole	1
2222	a cafe # owner # thought up an unlikely beverage that has created a miracle $ cure $	0	other	other	0
2223	we inserted # marks # into the heap profiling $ output $ programmatically	7	entity	destination	1
2224	the # actress # went into $ cardiac arrest $	0	other	other	0
2225	the boat # rides # leave from the $ harbour $ at avoch chugging out into the firth in search of bottle nose dolphins	0	other	other	0
2226	but a # confederacy # of different $ republics $ has in many instances existed and flourished for a long time together	16	collection	member	2
2227	he fumbled at his shirt and pulled out a # wad # of $ bank - notes $ tied with a string	16	collection	member	2
2228	new western # customs # moved into the traditional asian $ culture $	7	entity	destination	1
2229	besieged by questions the # girl # started a $ blog $ to defend herself and to capitalise on her newfound fame	4	producer	product	2
2230	the # stamp # was inside a $ box $ for a double pack	17	content	container	1
2231	he had a huge # zoo # of $ animals $ savage beasts from the far parts of the world but that was not enough for him	16	collection	member	2
2232	starring an unforgettable # husk # of lively $ hares $ the volume is set to nurture the positive presence of loved ones - powerful players in the development of emotive resilience and for the living of dreams	16	collection	member	2
2233	god i am glad that # car # had $ seat belts $	12	whole	component	2
2234	the # pliers # belong to john $ electrician $	5	instrument	agency	1
2235	this readable # book # is the product of darwin amazing $ journey $ aboard the beagle	0	other	other	0
2236	it should also train all public officials and civil servants to refrain from discriminating against this group according to a new # report # by the european affairs $ committee $	3	product	producer	1
2237	the illicit # guns # flow into this $ country $ through mexican gangs	7	entity	destination	1
2238	the control # layout # in the cabin comprises $ computer displays $ traditional control panels and two joysticks for con - trolling the crane arm	12	whole	component	2
2239	the remainder of this # report # had relation to the $ payment $ of the loan from the bank	1	message	topic	1
2240	the bm purchased from stevens in december 1861 a # parcel # of 116 $ birds $ from various localities including mysol	16	collection	member	2
2241	a # string # of $ pack - ponies $ trotted through the pines behind them	16	collection	member	2
2242	he scored 10 out of 14 performed below his rating at 2474 but still was the # striker # of the $ team $	15	member	collection	1
2243	just like in oyo state obasanjo sired a # clique # of $ renegades $ who believe that the state treasury is their birthright	16	collection	member	2
2244	a # factory # for $ cars $ and spareparts was built in russia	4	producer	product	2
2245	the new # software # is shipped to the major $ distributors $	7	entity	destination	1
2246	after an hour after lunch break kenny and randy spotted a # herd # of $ boars $ in a common feeding area	16	collection	member	2
2247	he puts a driver bit that fits the # screw # in the drill press $ chuck $	0	other	other	0
2248	there was be just sufficient time for him to go there and return before the # boat # had left the $ shore $	13	entity	origin	1
2249	love did not find success initially as he bounced from one therapist to another but eventually found a # therapist # with a $ program $ that worked for him	6	agency	instrument	2
2250	the # defendant # was acting from his own $ computer $ in london	0	other	other	0
2251	the local # newspaper # keeps new brighton residents informed on various $ events $ in the city	1	message	topic	1
2252	the combined # beam # forms a picture using a light $ valve $	6	agency	instrument	2
2253	the # music # was composed by a $ musician $ who was not known outside his village	3	product	producer	1
2254	# smoke # from wood $ fires $ in tutbury castle in nottingham was considered unendurable by eleanor of aquitaine wife of henry ii causing her to move out in 1157	10	effect	cause	2
2255	those # aliens # travel to the deep $ space $ in seconds	7	entity	destination	1
2256	the # user # is cooling a processor with a power usage of 35w using a conventional $ heatsink $	6	agency	instrument	2
2257	the # increase # is caused by the $ absorption $ of uv radiation by the oxygen and ozone	10	effect	cause	2
2258	the tray is also used to hold the # cutlery # in a kitchen $ drawer $	17	content	container	1
2259	the court sent the # drug addict # into $ hibernation $	0	other	other	0
2260	another small # devision # of $ archers $ was sent towards gots to inforse united army	16	collection	member	2
2261	the group made the # cover # of rolling stone $ magazine $ on march 29 1973 3 months after this was released	11	component	whole	1
2262	they show that substantial # intelligence # was gained from pocket $ litter $ materials found on detainees when they were captured	13	entity	origin	1
2263	on wednesday high speed two a government - backed # company # of engineers and experts who have drawn up the $ proposals $ gave their report to adonis	4	producer	product	2
2264	to pass the time he put a # penny # into two different coin - operated weight $ machines $ and got readings of 106 pounds and 200 pounds	7	entity	destination	1
2265	their # texts # made reference to ancient $ civilisation $ like atlantis	1	message	topic	1
2266	take medicine to reduce sneezing and # coughing # from $ allergies $	10	effect	cause	2
2267	we had breakfast and the # chai # was in a $ glass $ which i found a little strange	17	content	container	1
2268	multi - keypad # devices # are added into upcoming at t $ phones $	7	entity	destination	1
