2189	when the [E11] soul [E12] left the [E21] body [E22] it was at the first moment quite unclothed as at birth	13	entity	origin	1
2190	a small supply of [E11] butter [E12] was in a [E21] jar [E22] that stood on the hearth and the eggs were kept in a basket that hung on a peg nearby	17	content	container	1
2191	the authentic - looking powerful [E11] film [E12] is concerned with the [E21] problems [E22] of trade unionism corruption and racketeering	1	message	topic	1
2192	he slowly inserted the [E11] disk [E12] into the removable [E21] disk drive [E22]	7	entity	destination	1
2193	the [E11] handgrip [E12] of the [E21] gun [E22] is standard plastic but with two rubber insets which make the unit feel very comfortable in your hand	11	component	whole	1
2194	the [E11] tourist [E12] was taking a trip into the amazing [E21] jungle [E22] of amazon	7	entity	destination	1
2195	the newly elected president is making a [E11] speech [E12] addressing the latest [E21] threat [E22] to this countries economy and people	1	message	topic	1
2196	the [E11] software [E12] lets the [E21] teleworker [E22] closely associate his ip soft phone with other public switched telephone network pstn connections	5	instrument	agency	1
2197	excluding the current [E11] outbreaks [E12] caused by the h5n1 [E21] virus [E22] only 24 outbreaks of highly pathogenic avian influenza have been recorded worldwide since 1959	10	effect	cause	2
2198	the [E11] group [E12] tried assessment of vigilance through a brief pencil and paper letter cancellation [E21] task [E22]	6	agency	instrument	2
2199	tom reynold brought his first barrel of flour from detour on a [E11] jumper [E12] drawn by an [E21] ox [E22]	0	other	other	0
2200	[E11] alternators [E12] generate [E21] electricity [E22] by the same principle as dc generators	10	effect	cause	2
2201	the site has a [E11] lounge [E12] of dedicated [E21] lizards [E22] who vote out anyone with whom they do not agree	16	collection	member	2
2202	a chinese food container set on top of something sticky was lifted up and tore leaving a shred of cardboard glued to the [E11] shelf [E12] of the [E21] refrigerator [E22]	11	component	whole	1
2203	french - style pate is in fact easier to make than my [E11] grandmother [E12] chopped [E21] liver [E22] which called for rendering chicken fat	0	other	other	0
2204	silverwoods set up small distribution points through southern ontario where the packaged [E11] milk [E12] was delivered from the city [E21] dairy [E22] via large tractor trailers then it was reloaded on smaller route trucks that distributed it to the stores in a certain area surrounding the distribution depot	13	entity	origin	1
2205	many of the 550 [E11] deaths [E12] are directly and intentionally caused by the [E21] physician [E22] but not reported as euthanasia because they lacked consent	10	effect	cause	2
2206	the purpose of this is to slow or reduce decay in the [E11] stem [E12] of the [E21] tree [E22] or limb	11	component	whole	1
2207	he clicked the left [E11] key [E12] of the [E21] mouse [E22] in order to copy the chosen translation to the clipboard	11	component	whole	1
2208	the mighty chaos warships let down a [E11] hailstorm [E12] of [E21] gunships [E22] and drop pods flooding the planet with vile and corrupted plague marines	16	collection	member	2
2209	he opened up the [E11] nostrils [E12] in the [E21] nose [E22] a bit to fit the left and right winglets into it	11	component	whole	1
2210	in japan i was able to bring a [E11] bottle [E12] with [E21] water [E22] in it through security on my way to singapore	18	container	content	2
2211	at that time it issued a [E11] card [E12] [E21] deck [E22] in the hopes of paving the way to regime change and eventually large - scale war crimes proceedings	15	member	collection	1
2212	the paperback [E11] pamphlet [E12] was put inside a [E21] binder [E22] as shown below	7	entity	destination	1
2213	although the guards searched his car and opened a [E11] suitcase [E12] with [E21] tracts [E22] in it they did not notice the illegal materials	18	container	content	2
2214	john chaney is found home on the range herding [E11] cattle [E12] on his clarksburg [E21] farm [E22]	0	other	other	0
2215	the inhabitants send messages to each other by placing the [E11] message [E12] in a [E21] capsule [E22] and placing the capsule in a message tube	7	entity	destination	1
2216	new [E11] plans [E12] are outlined for another wind [E21] farm [E22] in north devon of no more than four turbines	0	other	other	0
2217	two [E11] universities [E12] entered in [E21] collaboration [E22] focusing on development of plant biotechnology	0	other	other	0
2218	using her tail the [E11] female [E12] digs a trough - shaped [E21] nest [E22] called a redd scandinavian word for nest in the gravel of the stream bed	4	producer	product	2
2219	the handle of the bow is made of wood and the [E11] strings [E12] of the [E21] bow [E22] are actually horsehair from horses tails	11	component	whole	1
2220	this [E11] recogniser [E12] works with a [E21] vocabulary [E22] of up to several hundred words	12	whole	component	2
2221	the inner [E11] strands [E12] of the [E21] mop [E22] are twisted very little while the outer strands have farther to go and thus receive more of the torque or twisting force	11	component	whole	1
2222	a cafe [E11] owner [E12] thought up an unlikely beverage that has created a miracle [E21] cure [E22]	0	other	other	0
2223	we inserted [E11] marks [E12] into the heap profiling [E21] output [E22] programmatically	7	entity	destination	1
2224	the [E11] actress [E12] went into [E21] cardiac arrest [E22]	0	other	other	0
2225	the boat [E11] rides [E12] leave from the [E21] harbour [E22] at avoch chugging out into the firth in search of bottle nose dolphins	0	other	other	0
2226	but a [E11] confederacy [E12] of different [E21] republics [E22] has in many instances existed and flourished for a long time together	16	collection	member	2
2227	he fumbled at his shirt and pulled out a [E11] wad [E12] of [E21] bank - notes [E22] tied with a string	16	collection	member	2
2228	new western [E11] customs [E12] moved into the traditional asian [E21] culture [E22]	7	entity	destination	1
2229	besieged by questions the [E11] girl [E12] started a [E21] blog [E22] to defend herself and to capitalise on her newfound fame	4	producer	product	2
2230	the [E11] stamp [E12] was inside a [E21] box [E22] for a double pack	17	content	container	1
2231	he had a huge [E11] zoo [E12] of [E21] animals [E22] savage beasts from the far parts of the world but that was not enough for him	16	collection	member	2
2232	starring an unforgettable [E11] husk [E12] of lively [E21] hares [E22] the volume is set to nurture the positive presence of loved ones - powerful players in the development of emotive resilience and for the living of dreams	16	collection	member	2
2233	god i am glad that [E11] car [E12] had [E21] seat belts [E22]	12	whole	component	2
2234	the [E11] pliers [E12] belong to john [E21] electrician [E22]	5	instrument	agency	1
2235	this readable [E11] book [E12] is the product of darwin amazing [E21] journey [E22] aboard the beagle	0	other	other	0
2236	it should also train all public officials and civil servants to refrain from discriminating against this group according to a new [E11] report [E12] by the european affairs [E21] committee [E22]	3	product	producer	1
2237	the illicit [E11] guns [E12] flow into this [E21] country [E22] through mexican gangs	7	entity	destination	1
2238	the control [E11] layout [E12] in the cabin comprises [E21] computer displays [E22] traditional control panels and two joysticks for con - trolling the crane arm	12	whole	component	2
2239	the remainder of this [E11] report [E12] had relation to the [E21] payment [E22] of the loan from the bank	1	message	topic	1
2240	the bm purchased from stevens in december 1861 a [E11] parcel [E12] of 116 [E21] birds [E22] from various localities including mysol	16	collection	member	2
2241	a [E11] string [E12] of [E21] pack - ponies [E22] trotted through the pines behind them	16	collection	member	2
2242	he scored 10 out of 14 performed below his rating at 2474 but still was the [E11] striker [E12] of the [E21] team [E22]	15	member	collection	1
2243	just like in oyo state obasanjo sired a [E11] clique [E12] of [E21] renegades [E22] who believe that the state treasury is their birthright	16	collection	member	2
2244	a [E11] factory [E12] for [E21] cars [E22] and spareparts was built in russia	4	producer	product	2
2245	the new [E11] software [E12] is shipped to the major [E21] distributors [E22]	7	entity	destination	1
2246	after an hour after lunch break kenny and randy spotted a [E11] herd [E12] of [E21] boars [E22] in a common feeding area	16	collection	member	2
2247	he puts a driver bit that fits the [E11] screw [E12] in the drill press [E21] chuck [E22]	0	other	other	0
2248	there was be just sufficient time for him to go there and return before the [E11] boat [E12] had left the [E21] shore [E22]	13	entity	origin	1
2249	love did not find success initially as he bounced from one therapist to another but eventually found a [E11] therapist [E12] with a [E21] program [E22] that worked for him	6	agency	instrument	2
2250	the [E11] defendant [E12] was acting from his own [E21] computer [E22] in london	0	other	other	0
2251	the local [E11] newspaper [E12] keeps new brighton residents informed on various [E21] events [E22] in the city	1	message	topic	1
2252	the combined [E11] beam [E12] forms a picture using a light [E21] valve [E22]	6	agency	instrument	2
2253	the [E11] music [E12] was composed by a [E21] musician [E22] who was not known outside his village	3	product	producer	1
2254	[E11] smoke [E12] from wood [E21] fires [E22] in tutbury castle in nottingham was considered unendurable by eleanor of aquitaine wife of henry ii causing her to move out in 1157	10	effect	cause	2
2255	those [E11] aliens [E12] travel to the deep [E21] space [E22] in seconds	7	entity	destination	1
2256	the [E11] user [E12] is cooling a processor with a power usage of 35w using a conventional [E21] heatsink [E22]	6	agency	instrument	2
2257	the [E11] increase [E12] is caused by the [E21] absorption [E22] of uv radiation by the oxygen and ozone	10	effect	cause	2
2258	the tray is also used to hold the [E11] cutlery [E12] in a kitchen [E21] drawer [E22]	17	content	container	1
2259	the court sent the [E11] drug addict [E12] into [E21] hibernation [E22]	0	other	other	0
2260	another small [E11] devision [E12] of [E21] archers [E22] was sent towards gots to inforse united army	16	collection	member	2
2261	the group made the [E11] cover [E12] of rolling stone [E21] magazine [E22] on march 29 1973 3 months after this was released	11	component	whole	1
2262	they show that substantial [E11] intelligence [E12] was gained from pocket [E21] litter [E22] materials found on detainees when they were captured	13	entity	origin	1
2263	on wednesday high speed two a government - backed [E11] company [E12] of engineers and experts who have drawn up the [E21] proposals [E22] gave their report to adonis	4	producer	product	2
2264	to pass the time he put a [E11] penny [E12] into two different coin - operated weight [E21] machines [E22] and got readings of 106 pounds and 200 pounds	7	entity	destination	1
2265	their [E11] texts [E12] made reference to ancient [E21] civilisation [E22] like atlantis	1	message	topic	1
2266	take medicine to reduce sneezing and [E11] coughing [E12] from [E21] allergies [E22]	10	effect	cause	2
2267	we had breakfast and the [E11] chai [E12] was in a [E21] glass [E22] which i found a little strange	17	content	container	1
2268	multi - keypad [E11] devices [E12] are added into upcoming at t [E21] phones [E22]	7	entity	destination	1
2269	many of the [E11] ingredients [E12] in a gourmet [E21] basket [E22] are vaguely familiar but they have been taken to the ultimate level in luxury	17	content	container	1
2270	a [E11] device [E12] consisting of fixed and moving [E21] parts [E22] that modifies mechanical energy and transmits it in a more useful form	12	whole	component	2
2271	as discussed in the [E11] literature [E12] several experimental [E21] problems [E22] have not been solved	1	message	topic	1
2272	the safety [E11] valve [E12] of the first [E21] tank [E22] was actuated after 16 min and 27 s while the safety valve of the second tank was actuated after 16 min and 53 s	11	component	whole	1
2273	[E11] authors [E12] use a radiobuttongroup [E21] control [E22] for this purpose	6	agency	instrument	2
2274	200000 [E11] doses [E12] of smallpox vaccine have been shipped to 35 [E21] states [E22]	7	entity	destination	1
2275	[E11] ferrets [E12] in a [E21] sack [E22] show more politesse	17	content	container	1
2276	in this slideshow images and quotes by [E11] artists [E12] from past [E21] seasons [E22] of art : 21 are juxtaposed to create a portrait of architecture in contemporary art	13	entity	origin	1
2277	the [E11] urine [E12] was drained into the urine [E21] bag [E22]	7	entity	destination	1
2278	showing interest in something is a large step towards [E11] happiness [E12] after [E21] depression [E22]	0	other	other	0
2279	the green [E11] suitcase [E12] was inside a larger tan [E21] suitcase [E22] which also contained a set of baby rosary beads a religious picture a picture of a 5 - year - old girl and a card that read birthday prayer	17	content	container	1
2280	by now my [E11] friends [E12] are familiar with my almost english [E21] obsession [E22] with toast	0	other	other	0
2281	two [E11] plants [E12] were producing cold - smoked [E21] salmon [E22] the third plant was producing semi - preserved herring and the fourth plant was producing caviar	4	producer	product	2
2282	the [E11] charges [E12] originated in an attempted [E21] blackmail [E22] against moti a constitutional lawyer and australian citizen in vanuatu in 1997 - 98	0	other	other	0
2283	the beatles 1967 album sgt pepper lonely hearts club band has a widely - recognized [E11] album [E12] [E21] cover [E22] which depicts several dozen celebrities and other images	12	whole	component	2
2284	[E11] audiences [E12] are dragged into troi counseling [E21] sessions [E22]	7	entity	destination	1
2285	the fins extend beyond the [E11] hull [E12] of the [E21] vessel [E22] below the waterline and alter their angle of attack depending upon heel angle of the vessel	11	component	whole	1
2286	the [E11] passenger [E12] was placed into a small [E21] room [E22] before being transported to harborview medical center for treatment	7	entity	destination	1
2287	they went to the mall where my [E11] wallet [E12] was locked in a [E21] safe [E22] that very few people knew how to open but they persevered	17	content	container	1
2288	the fragment that first caught the eye of stais was one of the corroded inscribed [E11] plates [E12] that is an integral part of the antikythera [E21] mechanism [E22] as the device later came to be called	11	component	whole	1
2289	the index finger was placed inside a normal [E11] outfielder [E12] [E21] glove [E22] but it seemed placed at an angle where it has a difficult time assisting in the closing of the glove around the ball	6	agency	instrument	2
2290	the [E11] electricity [E12] used for distillery [E21] operations [E22] has been estimated at 12 9 kwh tonne cane with a best available technology rate of 9 6 kwh tonne cane	5	instrument	agency	1
2291	researchers placed the compound in a [E11] tube [E12] which then was put inside a [E21] magnet [E22]	7	entity	destination	1
2292	generally it appears that most of the [E11] damage [E12] was caused by the winds and the rough [E21] seas [E22]	10	effect	cause	2
2293	[E11] radiology [E12] is the branch or specialty of medicine that deals with the study and application of [E21] imaging technology [E22]	0	other	other	0
2294	world practices have shown that often local authorities are quicker to respond to the natural [E11] disasters [E12] caused by the climate [E21] change [E22]	10	effect	cause	2
2295	earthly powers is a meta - novel then an unexpected [E11] masterpiece [E12] by a mediocre [E21] novelist [E22]	3	product	producer	1
2296	this is usually accomplished by placing the [E11] ball [E12] in a wire [E21] basket [E22] or container that substantially conforms to the shape of the ball	17	content	container	1
2297	there are four locations of this restaurant owned by the buckley [E11] company [E12] of dublin [E21] butchers [E22]	0	other	other	0
2298	the lower [E11] house [E12] was composed of elected [E21] representatives [E22]	16	collection	member	2
2299	therefore a different method is used involving a condom some [E11] strawberry [E12] [E21] syrup [E22] and a piece of 1 2 aluminium plating not as kinky as it sounds	14	origin	entity	2
2300	the funds raised through this appeal have a direct impact on the people affected by the severe [E11] devastations [E12] caused by the [E21] storms [E22]	10	effect	cause	2
2301	the popcorn [E11] truck [E12] was improvised by an armenian cabinet [E21] maker [E22] who came here in 1914 to escape turkish massacres	3	product	producer	1
2302	every morning night we have a [E11] psittacosis [E12] of green [E21] parrots [E22] doing a couple of loops around our house	16	collection	member	2
2303	the [E11] book [E12] by the death - march [E21] survivor [E22] constitutes the basis of the case	3	product	producer	1
2304	the [E11] harness [E12] was in a [E21] chest [E22]	0	other	other	0
2305	the [E11] drug [E12] release from the [E21] microcapsules [E22] was diffusion controlled	13	entity	origin	1
2306	the r b [E11] singer [E12] has issued a [E21] statement [E22] expressing remorse over what transpired and saying he is seeking counselling	4	producer	product	2
2307	as the group ventures deeper into the forest the eerie [E11] realm [E12] unleashes its [E21] spirits [E22] unto the intruders killing them one by one	0	other	other	0
2308	the [E11] chairman [E12] of the [E21] political party [E22] or the independent primary candidate entitled to representatives as appropriate must provide a notice of authorization	15	member	collection	1
2309	whenever we try a new butcher we always buy the [E11] butcher [E12] [E21] sausage [E22] first	4	producer	product	2
2310	this was demonstrated for a [E11] servomotor [E12] driven - robot [E21] arm [E22] using a computer simulation	11	component	whole	1
2311	preventing [E11] stream [E12] and riverbank [E21] erosion [E22] is one of the main focuses in riparian protection and restoration	0	other	other	0
2312	the [E11] film [E12] star writer and [E21] director [E22] tommy wiseau has claimed it to be a black comedy but other actors involved in the production believe it was supposed to be a melodramatic romance	3	product	producer	1
2313	his graduation [E11] thesis [E12] supplied valuable [E21] background information [E22] on the subject of the duel	1	message	topic	1
2314	his [E11] career [E12] was most recently summarised in john bray [E21] biography [E22] of gallienus	2	topic	message	2
2315	its [E11] collections [E12] illustrate admirably the [E21] natural history [E22] archeology and art of southern india	1	message	topic	1
2316	[E11] outbreaks [E12] caused by the oral vaccine live [E21] virus [E22] have happened before	10	effect	cause	2
2317	he took a [E11] ring [E12] [E21] folder [E22] and a pad of paper suitably punched to fit the ring folder	11	component	whole	1
2318	in tele - operation a human [E11] operator [E12] manipulates a control [E21] stick [E22] to generate a command signal so that a robot performs a specified task	6	agency	instrument	2
2319	the site contained photos of female celebrities exposing their [E11] belly [E12] [E21] buttons [E22]	12	whole	component	2
2320	despite being a fan of 1860 munich he ended up playing for the youth [E11] squad [E12] of their [E21] rivals [E22] bayern munich in 1959	16	collection	member	2
2321	[E11] results [E12] from this testing were presented in a previous technical progress [E21] report [E22] for this project	2	topic	message	2
2322	the [E11] programmes [E12] explored britain favourite [E21] games [E22] across a century of childhood	1	message	topic	1
2323	on sunday afternoon [E11] passengers [E12] on the united flight were leaving the [E21] airport [E22] after being taken to a room there for about three hours	13	entity	origin	1
2324	the [E11] compromise [E12] resolved the crisis through a series of secret [E21] negotiations [E22] involving republican and democratic politicians and various interest groups	10	effect	cause	2
2325	[E11] men [E12] work inside a [E21] caisson [E22] while excavating for bridge foundations	0	other	other	0
2326	in other words when the [E11] teacher [E12] is the source of the [E21] information [E22] the learning path tends to be teacher - to - learner	14	origin	entity	2
2327	several merry answers were made to my question which entertained us till bed time and filled my mind with a [E11] huddle [E12] of [E21] ideas [E22]	16	collection	member	2
2328	a passenger was taken into custody after trying to bring a [E11] suitcase [E12] full of [E21] cocaine [E22] onto a plane at philadelphia international airport	18	container	content	2
2329	a [E11] man [E12] who absconded from a [E21] hospital [E22] in abergavenny has been found by police	13	entity	origin	1
2330	unlike our expectation this [E11] religion [E12] is spreading faster into the [E21] country [E22]	7	entity	destination	1
2331	this [E11] book [E12] approaches [E21] painting [E22] in a traditional manner with an extreme sensitivity to light and texture	1	message	topic	1
2332	an initial phase 1 [E11] packet [E12] arrived from an unrecognized peer [E21] gateway [E22]	13	entity	origin	1
2333	after wrapping him in a light blanket they placed the [E11] infant [E12] in the [E21] cradle [E22] his father had carved for him	7	entity	destination	1
2334	the [E11] nurse [E12] wields the [E21] scalpel [E22]	6	agency	instrument	2
2335	[E11] mosquitoes [E12] are spreading into new [E21] places [E22] bringing malaria and dengue fever with them	7	entity	destination	1
2336	beginning in 1939 the [E11] factory [E12] passenger [E21] cars [E22] were sold under the moskvitch muscovite brand	4	producer	product	2
2337	the [E11] bathtub [E12] was full of [E21] books [E22] and extra space became paramount	18	container	content	2
2338	zhao guoxiang in his [E11] speech [E12] pointed out that this [E21] competition [E22] is an important measure for the cultivation of academic atmosphere	1	message	topic	1
2339	the fine powder was loaded into a rubber bag of 3 4 diameter and the [E11] bag [E12] was contained in a stainless or plastic [E21] sheath [E22]	17	content	container	1
2340	this absorbency is important in a [E11] candle [E12] because the [E21] wick [E22] needs to absorb liquid wax and move it upward while the candle is burning	12	whole	component	2
2341	the light [E11] combustibles [E12] are dropped in to a [E21] bunker [E22] as the combustible fuel for use in the steam boiler for generation of steam	7	entity	destination	1
2342	an aborted 7 - month - old [E11] fetus [E12] was found in a gift [E21] box [E22] under a christmas tree	17	content	container	1
2343	frequently the [E11] author [E12] departs from an [E21] explanation [E22] of what has transpired and the facts and forces pertaining to the action	0	other	other	0
2344	in this constitution the [E11] people [E12] was the source of all [E21] powers [E22] but it exercised none	14	origin	entity	2
2345	the predominant mixing action is to shear the mixing compound between the [E11] rotors [E12] of the [E21] mixer [E22] and the distance between the rotors is less than the rotor diameter	11	component	whole	1
2346	the [E11] band [E12] performs with a high level of [E21] musicality [E22] energy and spirit while combining sensitive group interplay with dynamic solo improvisations	0	other	other	0
2347	the [E11] glass bottle [E12] was contained in a [E21] wire mesh basket [E22] in case of explosion	17	content	container	1
2348	the [E11] installation [E12] powered a 100 horsepower 75 kw synchronous [E21] motor [E22] at telluride	5	instrument	agency	1
2349	merolchazzar the high - priest muttered something about the anger of the gods at the toleration shown to a [E11] sect [E12] of impious [E21] heretics [E22] who ate pigeons broiled whereas said he our religion commands us to eat them roasted	16	collection	member	2
2350	the [E11] process [E12] builds many [E21] features [E22] into the product that translate into benefits for you	0	other	other	0
2351	a shirtless [E11] farmer [E12] toils to plow the soil with a [E21] hand - cultivator [E22] while his wife quietly follows with seeds for the freshly turned earth	6	agency	instrument	2
2352	the latter [E11] course [E12] explained the biological [E21] phenomena [E22] in a mathematical way	1	message	topic	1
2353	the [E11] flat [E12] has a fully equipped kitchen bbq two [E21] bathrooms [E22] internet sky and an indoor pool	12	whole	component	2
2354	[E11] fish [E12] gather in a [E21] shoal [E22] a shallow place in a river or lake	15	member	collection	1
2355	where a worker works in a [E11] factory [E12] for more than nine [E21] hours [E22] in any day or for more than forty - eight hours in any week he shall be entitled to wages at the rate of twice his ordinary rate of wages	0	other	other	0
2356	they raided a house behind mustapha residence and seized a [E11] cache [E12] of [E21] arms [E22] weapons and explosives	16	collection	member	2
2357	the [E11] work [E12] is rooted in an [E21] effort [E22] to demonstrate commonality between the arts by focusing on classical rhetoric as the main discursive agency	0	other	other	0
2358	republican senators hammered white house science officials about the [E11] emails [E12] leaked from prominent climate [E21] scientists [E22] two weeks ago	13	entity	origin	1
2359	thermocerin is a powerful fat [E11] burner [E12] that works with a combination of natural [E21] herbs [E22] such as white and green tea capsaicin and caffeine	0	other	other	0
2360	peter wayner a [E11] technology [E12] [E21] writer [E22] struggles with how to respond to the widespread piracy of his books online	0	other	other	0
2361	even the [E11] hinges [E12] of the [E21] refrigerator [E22] are hidden to provide a clean edged look	11	component	whole	1
2362	so solar thermal power generation works essentially the same as generation from fossil fuels except that instead of using steam produced from the combustion of fossil fuels the [E11] steam [E12] is produced by the [E21] heat [E22] collected from sunlight	10	effect	cause	2
2363	since we see an [E11] array [E12] of spectral [E21] colors [E22] it led him to the conclusion that color is a perceptual experience that depends on the wavelength of the light	16	collection	member	2
2364	but the [E11] problem [E12] requires a broader [E21] solution [E22] - one that is consistent with the new american commitment to cross - border cooperation	0	other	other	0
2365	the size of the [E11] assemblies [E12] grows from the byssus substrate [E21] interface [E22] to the transition layer	0	other	other	0
2366	virgin spaceship takes [E11] visitors [E12] into [E21] suborbital space [E22]	7	entity	destination	1
2367	david and i have the same vision for our [E11] kennel [E12] of [E21] dogs [E22] and share the same philosophy in what we want our labradors to represent	16	collection	member	2
2368	the street outside the side entrance was decked however with three limousines double - parked and a [E11] squad [E12] of motorcycle [E21] policemen [E22] stood at the door	16	collection	member	2
2369	the production of [E11] rice [E12] [E21] spirits [E22] in south china such as the well - known guiling shanhua spirit kept using the same method described above until the first half of this century	14	origin	entity	2
2370	the [E11] software [E12] creates pictures using random [E21] algorithms [E22] and prints them in sections on multiple pages which can be trimmed and assembled to fashion large posters	6	agency	instrument	2
2371	[E11] autonomic imbalance [E12] is one of the multifactorial causes of essential [E21] hypertension [E22] currently	9	cause	effect	1
2372	sitting on wooden benches in strong concealed positions the enemy machine [E11] gunners [E12] tore the platoon to shreds with their murderous [E21] weapons [E22]	6	agency	instrument	2
2373	toda has established himself as the world foremost [E11] folder [E12] of paper [E21] planes [E22]	4	producer	product	2
2374	the [E11] exhibition [E12] explores the [E21] ideas [E22] and beliefs of people in the middle ages	1	message	topic	1
2375	narrative [E11] identity [E12] takes part in the story [E21] movement [E22] in the dialectic between order and disorder	0	other	other	0
2376	again you make professional [E11] judgements [E12] regarding their relative [E21] value [E22]	1	message	topic	1
2377	some nails are more difficult to remove than others from the [E11] shank [E12] of the [E21] shoe [E22]	11	component	whole	1
2378	he kept collecting those [E11] book [E12] [E21] titles [E22] and sent them to me for our next reading list	12	whole	component	2
2379	the following [E11] discussion [E12] centered mainly around the [E21] issue [E22] of photographing children	1	message	topic	1
2380	it was the only living thing in sight except for a stationary [E11] cloud [E12] of hysterical [E21] gnats [E22] suspended in the heat above the road	16	collection	member	2
2381	as i move closer to the kitchen the steady [E11] hum [E12] of the [E21] refrigerator [E22] grows stronger	10	effect	cause	2
2382	he changed perspective cricketers view on role of wicket [E11] keeper [E12] in the [E21] team [E22]	15	member	collection	1
2383	i have long been an ardent admirer user and buyer of the [E11] knitwear [E12] produced by this excellent [E21] company [E22] based in the small borders town of hawick	3	product	producer	1
2384	to strengthen if needed maybe some sinister reference to the [E11] pea [E12] having got out from under the [E21] mattress [E22]	13	entity	origin	1
2385	the real [E11] output [E12] per capita is running into inherent [E21] barriers [E22]	0	other	other	0
2386	fatty [E11] acid [E12] and phospholipid chlorohydrins cause cell stress and endothelial [E21] adhesion [E22]	9	cause	effect	1
2387	nuclear [E11] material [E12] of trypanosoma brucei is imported into the [E21] mitochondria [E22]	7	entity	destination	1
2388	lately even women inject [E11] steroids [E12] into their [E21] muscles [E22]	7	entity	destination	1
2389	the earth was the center of the universe and the [E11] sky [E12] was enclosed in a [E21] dome [E22]	0	other	other	0
2390	the enemy combatant [E11] case [E12] has moved into [E21] civilian courts [E22]	7	entity	destination	1
2391	it is the [E11] story [E12] of a [E21] teenager [E22] who finds himself floating on a raft down the mississippi river with an escaping slave	1	message	topic	1
2392	they are a collection of [E11] standards [E12] defining the allowed [E21] formats [E22] of compact discs	1	message	topic	1
2393	strora enso has a wide [E11] range [E12] of white envelope [E21] papers [E22] developed for excellent runnability and printability	16	collection	member	2
2394	the origin of a [E11] cancer [E12] is from a single [E21] cell [E22]	13	entity	origin	1
2395	i had a [E11] nest [E12] of garter [E21] snakes [E22] in the crack between the sidewalk and foundation last year	16	collection	member	2
2396	the old geological [E11] theory [E12] explained [E21] mountains [E22] as wrinkles made by the earth shrinking as it cools down	1	message	topic	1
2397	our [E11] cutter [E12] has a [E21] staysail [E22] on a furler	12	whole	component	2
2398	my [E11] mint julep [E12] was in a [E21] glass [E22] i still own	17	content	container	1
2399	the contaminated buildings that were buried have leaked [E11] radiation [E12] into the [E21] soil [E22]	7	entity	destination	1
2400	another shows a [E11] worker [E12] with a [E21] cigarette [E22] dangling from his mouth a lunch box popping out from under a well - muscled arm	6	agency	instrument	2
2401	when leaving on the walk our guide gave one of our group a [E11] bottle [E12] with twenty [E21] re - hydration tablets [E22] in it	18	container	content	2
2402	he accidentally dropped the [E11] file [E12] into the wrong [E21] folder [E22]	7	entity	destination	1
2403	the new [E11] cigarettes [E12] cause headaches and [E21] nausea [E22] and contain dangerous chemicals	9	cause	effect	1
2404	the method examines the [E11] hypothesis [E12] [E21] stack [E22] of the decoder during recognition and picks the most likely terms before they are pruned	15	member	collection	1
2405	bangladesh has urged india to do away with [E11] visas [E12] for [E21] travel [E22] between the two neighbours to boost trade	0	other	other	0
2406	a canadian [E11] doctor [E12] cured me with only a [E21] massage [E22]	6	agency	instrument	2
2407	this past september the convicted [E11] burglar [E12] escaped from an open [E21] prison [E22]	13	entity	origin	1
2408	i made sure that the end could still slide freely over the [E11] dowel [E12] [E21] rod [E22]	0	other	other	0
2409	he put a [E11] gallon [E12] into his [E21] cart [E22] and walked back to the front of the store	7	entity	destination	1
2410	they were a loose [E11] confederacy [E12] of various arab [E21] lineages [E22] who were forged together in the eighteenth century by a common way of life and amalgamated in the twentieth century under their famous shaykh sir ali al - tom 1874 - 1937	16	collection	member	2
2411	local [E11] legend [E12] tells of a [E21] man [E22] unjustly hanged and a grave where no grass will grow	1	message	topic	1
2412	it was noted that this [E11] policy [E12] had been considered at the last [E21] meeting [E22] of the policy and procedure review	2	topic	message	2
2413	[E11] billionaires [E12] make up india [E21] rich list [E22]	15	member	collection	1
2414	an air [E11] freshener [E12] is constructed from [E21] parts [E22] to make a model of an object from everyday life eg an airplane insect or bird	12	whole	component	2
2415	as the driver passed venne one of the hooks caught the cyclist dragging him under the [E11] wheels [E12] of the [E21] truck [E22]	11	component	whole	1
2416	people used to throw [E11] coins [E12] into this [E21] fountain [E22]	7	entity	destination	1
2417	the [E11] military [E12] uses [E21] sandbags [E22] for field fortifications or as a temporary measure to protect civilian structures	6	agency	instrument	2
2418	the [E11] prophet [E12] was put into a vaulted [E21] cell [E22] in a dungeon where he remained a long time	7	entity	destination	1
2419	peg bags are the medium sized bags that hang in the candy [E11] isle [E12] of the [E21] store [E22]	11	component	whole	1
2420	on the hour the [E11] clock [E12] plays a [E21] melody [E22] with motion	9	cause	effect	1
2421	for example a [E11] technology [E12] [E21] manufacturer [E22] undertook a seven - year 200 million human resources outsourcing effort	0	other	other	0
2422	nurses [E11] militancy [E12] stemmed from two different kinds of [E21] experiences [E22]	10	effect	cause	2
2423	an i - button is a globally unique [E11] computer chip [E12] enclosed in a 16mm [E21] steel case [E22]	17	content	container	1
2424	four hours earlier the [E11] electrician [E12] injured his eye with the blunt [E21] end [E22] of a screwdriver	6	agency	instrument	2
2425	he was shocked to find the [E11] mixes [E12] were in a [E21] box [E22] in his garage that was in mortal danger because rats had used it for nesting	17	content	container	1
2426	this [E11] publication [E12] is supported by a [E21] grant [E22] from merck	0	other	other	0
2427	a simple dc [E11] motor [E12] has a [E21] coil [E22] of wire that can rotate in a magnetic field	12	whole	component	2
